Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,DayOfWeek,MA_10,MA_50,MA_200,Daily_Return,Volatility,RSI
1986-05-22 00:00:00-04:00,0.12650512259042704,0.1282145376136862,0.12223081470164915,0.12565042078495026,220505600,0.0,0.0,1986,5,22,3,0.12287211939692497,,,-0.006756488543593897,,74.50986725952603
1986-05-23 00:00:00-04:00,0.12565044939096817,0.12693250809721407,0.1243676146477628,0.12650515139102936,139843200,0.0,0.0,1986,5,23,4,0.12411152422428132,,,0.006802449213775041,,71.42887520397424
1986-05-27 00:00:00-04:00,0.12650515771670495,0.12650515771670495,0.12436762086655449,0.126077800989151,84649600,0.0,0.0,1986,5,27,1,0.12428254336118698,,,-0.0033781264808530054,0.03151486972441883,69.31868764918187
1986-05-28 00:00:00-04:00,0.12607781170547355,0.12821458411255526,0.12565046635390503,0.12735988199710846,207132800,0.0,0.0,1986,5,28,2,0.12470997124910355,,,0.01016896708142756,0.030658699547419555,78.04858241239373
1986-05-29 00:00:00-04:00,0.12735986480339878,0.12735986480339878,0.12479497135394751,0.12650515139102936,101427200,0.0,0.0,1986,5,29,3,0.12475270628929139,,,-0.006711144770835342,0.02936189366317793,72.22246030529675
1986-05-30 00:00:00-04:00,0.12650515139102936,0.12735986480339878,0.12479497135394751,0.12650515139102936,127433600,0.0,0.0,1986,5,30,4,0.12509466111660003,,,0.0,0.02936189366317793,71.01418554573561
1986-06-02 00:00:00-04:00,0.1265051154059645,0.127787173747522,0.12565041364902785,0.12693247199058533,199248000,0.0,0.0,1986,6,2,0,0.1254793480038643,,,0.00337789089896523,0.029401946279699706,56.52287107130839
1986-06-03 00:00:00-04:00,0.12693253103187488,0.13035136247446383,0.12693253103187488,0.12949664890766144,325897600,0.0,0.0,1986,6,3,1,0.12624866142868996,,,0.020201110691882684,0.027739217116585793,65.30615657291911
1986-06-04 00:00:00-04:00,0.129496583860773,0.13291541358606385,0.12906923870434006,0.13248805701732635,300652800,0.0,0.0,1986,6,4,2,0.12740258872509003,,,0.023100274292024103,0.027889282085337048,65.3048481985046
1986-06-05 00:00:00-04:00,0.13248806572354543,0.13377013551400685,0.13163336394220976,0.1329154223203659,147884800,0.0,0.0,1986,6,5,3,0.12804361581802368,,,0.0032256892633246714,0.02600631916662693,76.74477910262596
1986-06-06 00:00:00-04:00,0.13291550585996006,0.13291550585996006,0.1282146145772628,0.12906932830810547,177363200,0.0,0.0,1986,6,6,4,0.1283855065703392,,,-0.028936401398102607,0.02594889108903284,63.46280471941273
1986-06-09 00:00:00-04:00,0.12906932968570659,0.12949667514337665,0.12265824624796014,0.12308560311794281,247027200,0.0,0.0,1986,6,9,0,0.12804355174303056,,,-0.04636055109761417,0.028526667729025956,52.38086804784012
1986-06-10 00:00:00-04:00,0.12308560311794281,0.12308560311794281,0.12009412785268936,0.12308560311794281,246892800,0.0,0.0,1986,6,10,1,0.12774433195590973,,,0.0,0.02016837821026166,54.09822104006582
1986-06-11 00:00:00-04:00,0.12308561894662265,0.1239403213841892,0.12137620265917547,0.12351297587156296,186860800,0.0,0.0,1986,6,11,2,0.12735964134335517,,,0.0034721587480108784,0.020044362976950253,42.855729871756324
1986-06-12 00:00:00-04:00,0.12351295998792547,0.12436766231557819,0.12308560311794281,0.12308560311794281,129091200,0.0,0.0,1986,6,12,3,0.12701768651604653,,,-0.003460144576749258,0.019244189847028942,43.748533581083976
1986-06-13 00:00:00-04:00,0.12308555096567672,0.1243676096200943,0.12052142224453381,0.1243676096200943,143001600,0.0,0.0,1986,6,13,4,0.126803932338953,,,0.010415568268557385,0.018628363519709687,44.896276809596635
1986-06-16 00:00:00-04:00,0.12436766131940971,0.12607784199827374,0.12180354294467717,0.12265824526548386,173600000,0.0,0.0,1986,6,16,0,0.12637650966644287,,,-0.013744449699017558,0.018906351394086487,42.30627517204916
1986-06-17 00:00:00-04:00,0.12265821524200272,0.1230855720039567,0.11624790946193189,0.11710262298583984,222051200,0.0,0.0,1986,6,17,1,0.1251371070742607,,,-0.04529350854171532,0.021365819911288293,30.644168052935797
1986-06-18 00:00:00-04:00,0.11710262298583984,0.11881203862134605,0.11111889793066228,0.11710262298583984,429654400,0.0,0.0,1986,6,18,2,0.12359856367111206,,,0.0,0.021332321435189906,31.665643882998197
1986-06-19 00:00:00-04:00,0.11710257881486541,0.12223081237470979,0.1158205090125989,0.1196666955947876,344646400,0.0,0.0,1986,6,19,3,0.12227369099855423,,,0.021895945142559325,0.019083167193627355,37.87761521417786
1986-06-20 00:00:00-04:00,0.1196667709827067,0.12351295998792547,0.1196667709827067,0.12308560311794281,161302400,0.0,0.0,1986,6,20,4,0.12167531847953797,,,0.02857025094711596,0.02027575605739399,43.83464970854421
1986-06-23 00:00:00-04:00,0.12308552659711515,0.12394022839340979,0.11838463818673081,0.11881199479103088,116323200,0.0,0.0,1986,6,23,0,0.12124795764684677,,,-0.034720618972934436,0.02153932338779389,33.765338402587275
1986-06-24 00:00:00-04:00,0.11881202967775584,0.12009408845480093,0.11752995948840189,0.11923937499523163,141993600,0.0,0.0,1986,6,24,1,0.12086333483457565,,,0.003597113279281583,0.021587741758357443,28.168392610632054
1986-06-25 00:00:00-04:00,0.11966677002419172,0.12308560213204345,0.11966677002419172,0.12265824526548386,131980800,0.0,0.0,1986,6,25,2,0.12077786177396774,,,0.028672326321644626,0.022537568172615745,34.61472526003746
1986-06-26 00:00:00-04:00,0.12265823736631702,0.12436765331015683,0.12137617826151512,0.12394029647111893,116928000,0.0,0.0,1986,6,26,3,0.12086333110928535,,,0.010452221967305775,0.02266053797525464,41.66562750382755
1986-06-27 00:00:00-04:00,0.12394030445285012,0.12565049654402666,0.12137618607811758,0.12265824526548386,50198400,0.0,0.0,1986,6,27,4,0.12069239467382431,,,-0.010344103105593416,0.022759706313333298,49.180323183511064
1986-06-30 00:00:00-04:00,0.12265824526548386,0.12394030445285012,0.12223088839892426,0.12265824526548386,70761600,0.0,0.0,1986,6,30,0,0.12069239467382431,,,0.0,0.022735733552128743,49.180323183511064
1986-07-01 00:00:00-04:00,0.12265819946901295,0.12351291288301071,0.11881202334294773,0.12094878405332565,87718400,0.0,0.0,1986,7,1,1,0.1210770107805729,,,-0.013936781897199157,0.022301002593792106,45.31239529299982
1986-07-02 00:00:00-04:00,0.12094884573423516,0.1239403213841892,0.12094884573423516,0.12351297587156296,144838400,0.0,0.0,1986,7,2,2,0.1217180460691452,,,0.021200641563347666,0.022186981713323235,50.72466551129845
1986-07-03 00:00:00-04:00,0.12351289334024176,0.1290692600398017,0.12180347819502588,0.12864190340042114,181171200,0.0,0.0,1986,7,3,3,0.12261556684970856,,,0.04152541457823489,0.02432636562107158,56.41121463576216
1986-07-07 00:00:00-04:00,0.12864194191202338,0.129069298679342,0.12094880112476757,0.12180351465940475,181820800,0.0,0.0,1986,7,7,0,0.12248735800385475,,,-0.05315832990849545,0.026295326726567574,48.888907828938294
1986-07-08 00:00:00-04:00,0.12052144284454254,0.12052144284454254,0.11667526622388587,0.11710262298583984,273683200,0.0,0.0,1986,7,8,1,0.12231642082333564,0.12081212416291237,,-0.03859405606406241,0.025664230716782904,50.0
1986-07-09 00:00:00-04:00,0.11710263751064452,0.11881205335817781,0.1162479238807223,0.1183846965432167,365120000,0.0,0.0,1986,7,9,2,0.12223095297813416,0.12099162891507148,,0.010948290693129081,0.02582924143743575,51.64829607009404
1986-07-10 00:00:00-04:00,0.11881202334294773,0.12094878405332565,0.11838466663594883,0.12094878405332565,208566400,0.0,0.0,1986,7,10,3,0.12206000685691834,0.12127369716763496,,0.02165894397653778,0.026333360233091352,51.648314596194105
1986-07-11 00:00:00-04:00,0.12094874941837509,0.12906924350138443,0.12052139283375428,0.12693247199058533,224000000,0.0,0.0,1986,7,11,4,0.12235922440886497,0.12174381583929061,,0.04947290693407469,0.028605066729506683,54.639737775440565
1986-07-14 00:00:00-04:00,0.12693254755696134,0.12778724982272535,0.12394029647111893,0.12394029647111893,237440000,0.0,0.0,1986,7,14,0,0.12248742952942848,0.12215409100055695,,-0.023572971301530576,0.029080146112825205,56.382574861904324
1986-07-15 00:00:00-04:00,0.11966673172501628,0.11966673172501628,0.1171026141709261,0.11923937499523163,297920000,0.0,0.0,1986,7,15,1,0.12214554250240325,0.12245325446128845,,-0.03792891908228346,0.03017413252544208,50.0
1986-07-16 00:00:00-04:00,0.12137610575977519,0.12180346234353964,0.11197355335404977,0.11453844606876373,539840000,0.0,0.0,1986,7,16,2,0.12150450870394706,0.12254728674888611,,-0.039424300292213776,0.029745955700861738,41.121990043590856
1986-07-17 00:00:00-04:00,0.11453849142065282,0.11539320492660833,0.109836836750091,0.11026418209075928,250880000,0.0,0.0,1986,7,17,3,0.1201796293258667,0.12252164587378502,,-0.03731728624499042,0.030850653885911523,35.96516969619212
1986-07-18 00:00:00-04:00,0.11026415846365557,0.11111887178646544,0.1068453394093372,0.10855474323034286,309120000,0.0,0.0,1986,7,18,4,0.11817091330885887,0.12253873988986015,,-0.015503120124805037,0.030421362176598042,35.65242818937759
1986-07-21 00:00:00-04:00,0.11282826652157868,0.11539315923629263,0.11197355335404977,0.11453844606876373,228480000,0.0,0.0,1986,7,21,0,0.11744440644979477,0.12257294178009033,,0.055121523577500664,0.0324485993825593,42.63619035263576
1986-07-22 00:00:00-04:00,0.11453850803318902,0.1183846965432167,0.11368380581557794,0.1183846965432167,239680000,0.0,0.0,1986,7,22,1,0.11757261380553245,0.12265841364860534,,0.033580431780468434,0.032538756094972775,47.761401600699394
1986-07-23 00:00:00-04:00,0.11838468075291005,0.11838468075291005,0.11667526513338089,0.11667526513338089,179491200,0.0,0.0,1986,7,23,2,0.11740167066454887,0.12250456675887107,,-0.014439631639481254,0.03269280739324005,43.939829760393536
1986-07-24 00:00:00-04:00,0.11710261717298888,0.11752996250142017,0.11282830796548973,0.11325566470623016,144569600,0.0,0.0,1986,7,24,3,0.11663235872983932,0.12230796799063683,,-0.029308700719398506,0.03253273628187462,35.93729868897408
1986-07-25 00:00:00-04:00,0.11325565368564902,0.11624789237976074,0.11282829698649344,0.11624789237976074,217459200,0.0,0.0,1986,7,25,4,0.11556390076875686,0.12211136981844901,,0.026420114890429724,0.03308387242244449,44.53828451873651
1986-07-28 00:00:00-04:00,0.11582052803026968,0.11624788470119692,0.11026416092054919,0.11069151759147644,246400000,0.0,0.0,1986,7,28,0,0.11423902288079262,0.12186348810791969,,-0.047797638946714294,0.034567275693415264,43.80152287276987
1986-07-29 00:00:00-04:00,0.1102641915039068,0.1102641915039068,0.10513595567961911,0.10684537142515182,595840000,0.0,0.0,1986,7,29,1,0.11299962252378463,0.12153868347406388,,-0.03474653026729102,0.035193906856601176,39.370406119993916
1986-07-30 00:00:00-04:00,0.10684533029607418,0.1077000321336761,0.10257178687114643,0.10428120195865631,255360000,0.0,0.0,1986,7,30,2,0.11197389811277389,0.1211882372200489,,-0.023998882050700554,0.035380398569229504,34.646471149159396
1986-07-31 00:00:00-04:00,0.10428124210069753,0.10770007359176295,0.10428124210069753,0.10684537142515182,282240000,0.0,0.0,1986,7,31,3,0.11163201704621314,0.12090616896748543,,0.024588990329360794,0.03552929959922279,30.252478397113975
1986-08-01 00:00:00-04:00,0.10641804179403709,0.10855480346203099,0.10641804179403709,0.10727274417877197,150080000,0.0,0.0,1986,8,1,4,0.11150381714105606,0.12052152082324027,,0.003999918273666525,0.033801594711450535,32.74401828435316
1986-08-04 00:00:00-04:00,0.10727268576078962,0.10770004242658615,0.10470856859062473,0.10770004242658615,130166400,0.0,0.0,1986,8,4,0,0.1108199767768383,0.120162513256073,,0.003983288123049045,0.03220543580701813,36.89348930658453
1986-08-05 00:00:00-04:00,0.10812741616804815,0.11069153374314285,0.10770005943476271,0.10983683168888092,117891200,0.0,0.0,1986,8,5,1,0.10996519029140472,0.11982914686203003,,0.01984018960578693,0.03170546255323801,44.32956118797418
1986-08-06 00:00:00-04:00,0.10983679888996078,0.10983679888996078,0.10599061226353895,0.10641796886920929,185203200,0.0,0.0,1986,8,6,2,0.10893946066498757,0.1194359502196312,,-0.031126742888539893,0.032143590525225293,45.263498245522605
1986-08-07 00:00:00-04:00,0.10641798274793227,0.11154622844787038,0.10641798274793227,0.10855474323034286,173398400,0.0,0.0,1986,8,7,3,0.10846936851739883,0.11905984744429589,,0.020079074838946998,0.032076952646935636,50.0
1986-08-08 00:00:00-04:00,0.10898211722665974,0.11069153273187546,0.1081274151802063,0.1081274151802063,110140800,0.0,0.0,1986,8,8,4,0.10765732079744339,0.11869229272007942,,-0.003936521218882327,0.029425334364221713,40.96345407489648
1986-08-11 00:00:00-04:00,0.10898208009230849,0.11453844606876373,0.10855472350854405,0.11453844606876373,183433600,0.0,0.0,1986,8,11,0,0.10804201364517212,0.11845295861363411,,0.059291446834947026,0.03270515408507616,44.94414352722857
1986-08-12 00:00:00-04:00,0.11411113706447171,0.11752996833548411,0.11411113706447171,0.11710262298583984,244160000,0.0,0.0,1986,8,12,1,0.10906773880124092,0.1182563616335392,,0.02238704125195401,0.03213253714638583,50.54941160401292
1986-08-13 00:00:00-04:00,0.11710265258743592,0.12394030544559553,0.11710265258743592,0.12308560311794281,454720000,0.0,0.0,1986,8,13,2,0.11094817891716957,0.11812814071774483,,0.0510917687371224,0.03271819797601097,61.855954882110105
1986-08-14 00:00:00-04:00,0.12308560311794281,0.1265051998781232,0.12308560311794281,0.12308560311794281,230720000,0.0,0.0,1986,8,14,3,0.11257220208644866,0.11794009163975716,,0.0,0.03126300955765902,58.88857680804574
1986-08-15 00:00:00-04:00,0.12351289777252925,0.1247949563243715,0.12180348256597061,0.12223082780838013,137177600,0.0,0.0,1986,8,15,4,0.11406801044940948,0.11772639974951744,,-0.0069445596228149276,0.03101108479627712,67.0892620936117
1986-08-18 00:00:00-04:00,0.12223084276201406,0.12265819946901295,0.11966672534463724,0.12094878405332565,147347200,0.0,0.0,1986,8,18,0,0.11539288461208344,0.11756398886442185,,-0.010488710401800772,0.028990762322698177,72.60323731746564
1986-08-19 00:00:00-04:00,0.12009408205163613,0.12137614076032453,0.11838466663594883,0.12094878405332565,137782400,0.0,0.0,1986,8,19,1,0.11650407984852791,0.1175212524831295,,0.0,0.02809250282729122,79.1049343283885
1986-08-20 00:00:00-04:00,0.12052146458343932,0.12479501014919471,0.12052146458343932,0.12394029647111893,171315200,0.0,0.0,1986,8,20,2,0.11825631260871887,0.11753834635019303,,0.02473371221718379,0.028291643246693147,79.41219753190236
1986-08-21 00:00:00-04:00,0.12351289777252925,0.12436759966965513,0.12223082780838013,0.12223082780838013,194656000,0.0,0.0,1986,8,21,3,0.1196239210665226,0.11751270338892937,,-0.013792678502565492,0.02755044355287431,74.64829368355247
1986-08-22 00:00:00-04:00,0.12265823736631702,0.1252223669882326,0.12265823736631702,0.12394029647111893,115718400,0.0,0.0,1986,8,22,4,0.12120520919561387,0.11752979725599288,,0.013985577070775523,0.027159651589699005,75.67611947612343
1986-08-25 00:00:00-04:00,0.12479496630900275,0.12607778958804064,0.1243676096200943,0.1243676096200943,126403200,0.0,0.0,1986,8,25,0,0.12218812555074691,0.11752979725599288,,0.003447733797175001,0.0243295905989968,74.28617894602093
1986-08-26 00:00:00-04:00,0.12436756753295457,0.1260777469221603,0.12436756753295457,0.12522228062152863,131241600,0.0,0.0,1986,8,26,1,0.1230000913143158,0.11758107796311379,,0.0068721349879208304,0.02234956944074265,84.37522983812313
1986-08-27 00:00:00-04:00,0.12522232806013223,0.12650515139102936,0.12394025794157809,0.12650515139102936,147033600,0.0,0.0,1986,8,27,2,0.12334204614162445,0.11776912853121757,,0.010244748483523303,0.021025422883147418,83.87171150581773
1986-08-28 00:00:00-04:00,0.1265051985278899,0.12992403062663566,0.12607784166246858,0.12906932830810547,219699200,0.0,0.0,1986,8,28,3,0.12394041866064072,0.11800846263766289,,0.020269347839837693,0.02088846883335031,86.5676395223217
1986-08-29 00:00:00-04:00,0.12864192350964468,0.1299239822158906,0.12607779468484465,0.12650515139102936,135228800,0.0,0.0,1986,8,29,4,0.12436785101890564,0.11814523175358772,,-0.019866663526404094,0.0218888334162076,74.13845756160316
1986-09-02 00:00:00-04:00,0.12693247783567377,0.12693247783567377,0.11881199479103088,0.11881199479103088,232960000,0.0,0.0,1986,9,2,1,0.12415417209267617,0.11805975958704948,,-0.060812990739158246,0.026830576076305193,52.85689381223009
1986-09-03 00:00:00-04:00,0.11881199479103088,0.11923933998302547,0.11667522318183601,0.11881199479103088,117488000,0.0,0.0,1986,9,3,2,0.12394049316644669,0.11805975958704948,,0.0,0.02662929440574833,41.071961119664984
1986-09-04 00:00:00-04:00,0.11966676320221235,0.12137617915868759,0.11881206093013066,0.12137617915868759,198800000,0.0,0.0,1986,9,4,3,0.12368408143520356,0.11810249567031861,,0.02158186445877508,0.025527024628108342,46.77440624528149
1986-09-05 00:00:00-04:00,0.12180349868230758,0.12265820069252271,0.1196667265383072,0.12009408324956894,98492800,0.0,0.0,1986,9,5,4,0.12347040697932243,0.1180512124300003,,-0.010562994468975906,0.02561425199543169,46.03206403398499
1986-09-08 00:00:00-04:00,0.11966669658732554,0.11966669658732554,0.1149658081769412,0.11881199479103088,126201600,0.0,0.0,1986,9,8,0,0.12295757681131363,0.11794864639639854,,-0.010675700449569447,0.025786938864912286,46.03198760763144
1986-09-09 00:00:00-04:00,0.11838465215285335,0.12308554111781288,0.11838465215285335,0.12223082780838013,150774400,0.0,0.0,1986,9,9,1,0.1227438986301422,0.11794009804725647,,0.028775150382437165,0.023178727760529153,52.11251490103015
1986-09-10 00:00:00-04:00,0.12180346718625969,0.12265816897546529,0.11881199380558201,0.1196666955947876,75667200,0.0,0.0,1986,9,10,2,0.12218834012746811,0.11788026705384254,,-0.020977786533625475,0.023347819433912384,42.857484404196605
1986-09-11 00:00:00-04:00,0.11838465124411462,0.11881200789555053,0.11111886919437784,0.11154622584581375,134355200,0.0,0.0,1986,9,11,3,0.12069244757294655,0.11769221588969231,,-0.06785906227803917,0.025093562340758987,35.29411402775291
1986-09-12 00:00:00-04:00,0.11111887178646544,0.11197357369696827,0.10855474323034288,0.10855474323034286,228480000,0.0,0.0,1986,9,12,4,0.11864098906517029,0.1173930512368679,,-0.026818322115226945,0.02554705996537713,29.54573819277074
1986-09-15 00:00:00-04:00,0.11026417893335623,0.11325566470623016,0.10940947686418451,0.11325566470623016,222723200,0.0,0.0,1986,9,15,0,0.11731604039669037,0.11708532646298409,,0.0433046160489956,0.027813869591346463,36.73462272186167
1986-09-16 00:00:00-04:00,0.11325566180278852,0.12009408845480093,0.11111888956617413,0.11923937499523163,246400000,0.0,0.0,1986,9,16,1,0.11735877841711044,0.11703404366970062,,0.05283365123080075,0.030447673763096244,43.63687192981677
1986-09-17 00:00:00-04:00,0.11923938397099032,0.1196667407329443,0.11710262298583984,0.11710262298583984,116860800,0.0,0.0,1986,9,17,2,0.11718784123659134,0.11703404366970062,,-0.017919852477231046,0.030702041590980497,40.178317656343154
1986-09-18 00:00:00-04:00,0.11710260577807192,0.11795730776407506,0.11539319039375759,0.11624789237976074,99030400,0.0,0.0,1986,9,18,3,0.11667501255869865,0.1169913075864315,,-0.007298987710825711,0.030109860051780117,36.110980182248674
1986-09-19 00:00:00-04:00,0.11539317546625572,0.115820520697821,0.11368376030307491,0.11496581882238388,127612800,0.0,0.0,1986,9,19,4,0.11616218611598014,0.11687164828181267,,-0.011028789693567576,0.03006288156769636,37.142699176203905
1986-09-22 00:00:00-04:00,0.11453848508969587,0.1209487903808035,0.11453848508969587,0.1205214336514473,239680000,0.0,0.0,1986,9,22,0,0.11633313000202179,0.1167434275150299,,0.04832405741089496,0.031980849907414434,51.99994769942861
1986-09-23 00:00:00-04:00,0.12052148880929485,0.1239403213841892,0.1200941432966686,0.12351297587156296,338240000,0.0,0.0,1986,9,23,1,0.11646134480834007,0.11673488110303878,,0.02482166142138098,0.032487194274418804,55.140085046369144
1986-09-24 00:00:00-04:00,0.12351291411504621,0.12436761612526134,0.11624789567282993,0.12009408324956894,176870400,0.0,0.0,1986,9,24,2,0.11650408357381821,0.11675197526812553,,-0.027680432746995054,0.03302574912736885,48.623868618158724
1986-09-25 00:00:00-04:00,0.12009414167664335,0.12052148718350486,0.11496589288348,0.11795736849308014,187801600,0.0,0.0,1986,9,25,3,0.11714519783854485,0.11682035371661187,,-0.017792006888869505,0.033092942707372695,47.74788499791503
1986-09-26 00:00:00-04:00,0.11667526622388587,0.11752996833548411,0.11582055269997792,0.11710262298583984,70022400,0.0,0.0,1986,9,26,4,0.11799998581409454,0.11695712253451347,,-0.007246223938019103,0.03264491889702167,48.181929987330534
1986-09-29 00:00:00-04:00,0.11496584274020058,0.11582054479345232,0.10812741604025208,0.11111889034509659,208947200,0.0,0.0,1986,9,29,0,0.11778630837798118,0.11700840547680855,,-0.05109819479847877,0.034139263036181144,38.7929177913808
1986-09-30 00:00:00-04:00,0.11240090993781422,0.11582050440775214,0.11154620818259027,0.11453844606876373,180790400,0.0,0.0,1986,9,30,1,0.1173162154853344,0.11700840547680855,,0.030773846940400418,0.03248936438649148,44.91557199981207
1986-10-01 00:00:00-04:00,0.11411113599793235,0.11795732399495036,0.11411113599793235,0.11667526513338089,138588800,0.0,0.0,1986,10,1,2,0.1172734797000885,0.11697421684861183,,0.01865591107578246,0.03279584165138502,55.76980005746265
1986-10-02 00:00:00-04:00,0.11539320627181143,0.11752996723699066,0.11453849275589205,0.11667526513338089,94819200,0.0,0.0,1986,10,2,3,0.11731621697545051,0.11697421684861183,,0.0,0.0323872040560034,59.794191481683306
1986-10-03 00:00:00-04:00,0.11752998262323626,0.1188120530649555,0.11411115093660719,0.11539322137832642,138745600,0.0,0.0,1986,10,3,4,0.11735895723104477,0.11701696798205376,,-0.01098813663366327,0.03239362277313084,52.809844022698286
1986-10-06 00:00:00-04:00,0.11539320627181143,0.11710262189134059,0.11496584951385173,0.11667526513338089,94505600,0.0,0.0,1986,10,6,0,0.11697434037923812,0.11702551543712617,,0.011110217218489593,0.03243491645252493,46.1540576234812
1986-10-07 00:00:00-04:00,0.11624794860445048,0.11667530551030228,0.11240099465140299,0.11282835155725479,127993600,0.0,0.0,1986,10,7,1,0.11590587794780731,0.11706825211644173,,-0.03297111492935867,0.032449831141099963,43.9018121200744
1986-10-08 00:00:00-04:00,0.11240094039784847,0.11282829709742423,0.11026416831227771,0.1119735836982727,111574400,0.0,0.0,1986,10,8,2,0.11509382799267769,0.11717081636190414,,-0.0075758251111941455,0.032207226701388,43.901765452975326
1986-10-09 00:00:00-04:00,0.1119736377455512,0.11368382999396684,0.11154629225201297,0.11282835155725479,77952000,0.0,0.0,1986,10,9,3,0.11458092629909515,0.11734175935387611,,0.007633656356711427,0.028380354014332896,46.91279428887497
1986-10-10 00:00:00-04:00,0.11240091824505136,0.114111097918631,0.11069150319596041,0.11368375271558762,58531200,0.0,0.0,1986,10,10,4,0.11423903927206994,0.11747852697968483,,0.007581438056362577,0.027641537960570898,38.57260756893631
1986-10-13 00:00:00-04:00,0.11325568437577098,0.1183846965432167,0.11282832756080988,0.1183846965432167,99680000,0.0,0.0,1986,10,13,0,0.11496561989188195,0.11770076602697373,,0.04135106130239952,0.027493451061031564,41.89264891223689
1986-10-14 00:00:00-04:00,0.11838466446323065,0.12052142513439254,0.11539319039375759,0.11624789237976074,199337600,0.0,0.0,1986,10,14,1,0.11513656452298164,0.11787172302603721,,-0.01804966542002251,0.025141735123249468,43.66261538850605
1986-10-15 00:00:00-04:00,0.11453845975228527,0.11453845975228527,0.11197356673115223,0.11411110311746597,205408000,0.0,0.0,1986,10,15,2,0.11488014832139015,0.11795720845460891,,-0.01838131615594596,0.025158315523760338,43.66250818523792
1986-10-16 00:00:00-04:00,0.11411110553464018,0.115820520697821,0.11368376030307491,0.11496581882238388,135766400,0.0,0.0,1986,10,16,3,0.11470920369029045,0.11812816545367241,,0.007490206312685155,0.02518054548334839,46.47918412463721
1986-10-17 00:00:00-04:00,0.11539317546625572,0.11624787734169284,0.11411110553464018,0.11496581882238388,151872000,0.0,0.0,1986,10,17,4,0.11466646343469619,0.11825638696551323,,0.0,0.025052589785595464,57.89548693877276
